SchoolKey,SchoolName,SchoolPostcode,SchoolMapLabel,LocalAuthority,Postcode_area,Postcode_district,Latitude,Longitude,CatchmentGeoJsonUrl,FallbackGeoJsonUrl,FallbackGeoJsonFilename,HasRealCatchmentGeoJson,HasFallbackGeoJson
Dalry Secondary School|DG7 3UX,Dalry Secondary School,DG7 3UX,Dalry Secondary School (Dumfries and Galloway),Dumfries and Galloway,DG,DG7,55.1043813,-4.161827,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_dumfries_and_galloway_dalry_secondary_school_5918332.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_dalry_secondary_school_dg7_3ux.geojson,fallback_dalry_secondary_school_dg7_3ux.geojson,True,True
Dalziel High School|ML1 3AG,Dalziel High School,ML1 3AG,Dalziel High School (North Lanarkshire),North Lanarkshire,ML,ML1,55.7866447,-3.9998976,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_north_lanarkshire_dalziel_high_school_8516936.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_dalziel_high_school_ml1_3ag.geojson,fallback_dalziel_high_school_ml1_3ag.geojson,True,True
Deans Community High School|EH54 8PS,Deans Community High School,EH54 8PS,Deans Community High School (West Lothian),West Lothian,EH,EH54,55.9059669,-3.5494396,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_west_lothian_deans_community_high_school_5502535.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_deans_community_high_school_eh54_8ps.geojson,fallback_deans_community_high_school_eh54_8ps.geojson,True,True
Denny High School|FK6 6EE,Denny High School,FK6 6EE,Denny High School (Falkirk),Falkirk,FK,FK6,56.0204813,-3.8969118,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_falkirk_denny_high_school_5745438.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_denny_high_school_fk6_6ee.geojson,fallback_denny_high_school_fk6_6ee.geojson,True,True
Dingwall Academy|IV15 9LT,Dingwall Academy,IV15 9LT,Dingwall Academy (Highland),Highland,IV,IV15,57.6009731,-4.4325389,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_highland_dingwall_academy_5119138.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_dingwall_academy_iv15_9lt.geojson,fallback_dingwall_academy_iv15_9lt.geojson,True,True
Doon Academy|KA6 7SJ,Doon Academy,KA6 7SJ,Doon Academy (East Ayrshire),East Ayrshire,KA,KA6,55.324219,-4.4009895,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_east_ayrshire_doon_academy_8244138.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_doon_academy_ka6_7sj.geojson,fallback_doon_academy_ka6_7sj.geojson,True,True
Dornoch Academy|IV25 3HR,Dornoch Academy,IV25 3HR,Dornoch Academy (Highland),Highland,IV,IV25,57.8827806,-4.0455897,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_highland_dornoch_academy_5109434.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_dornoch_academy_iv25_3hr.geojson,fallback_dornoch_academy_iv25_3hr.geojson,True,True
Douglas Academy|G62 7HS,Douglas Academy,G62 7HS,Douglas Academy (East Dunbartonshire),East Dunbartonshire,G,G62,55.9477554,-4.3464678,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_east_dunbartonshire_douglas_academy_8325731.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_douglas_academy_g62_7hs.geojson,fallback_douglas_academy_g62_7hs.geojson,True,True
Douglas Ewart High School|DG8 6JQ,Douglas Ewart High School,DG8 6JQ,Douglas Ewart High School (Dumfries and Galloway),Dumfries and Galloway,DG,DG8,54.9600826,-4.4898871,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_dumfries_and_galloway_douglas_ewart_high_school_5902932.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_douglas_ewart_high_school_dg8_6jq.geojson,fallback_douglas_ewart_high_school_dg8_6jq.geojson,True,True
Drumchapel High School|G15 7SQ,Drumchapel High School,G15 7SQ,Drumchapel High School (Glasgow City),Glasgow City,G,G15,55.9139645,-4.3670216,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_glasgow_city_drumchapel_high_school_8459932.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_drumchapel_high_school_g15_7sq.geojson,fallback_drumchapel_high_school_g15_7sq.geojson,True,True
Drummond Community High School|EH7 4BS,Drummond Community High School,EH7 4BS,Drummond Community High School (City of Edinburgh),City of Edinburgh,EH,EH7,55.9606588,-3.1894755,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_city_of_edinburgh_drummond_community_high_school_5532531.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_drummond_community_high_school_eh7_4bs.geojson,fallback_drummond_community_high_school_eh7_4bs.geojson,True,True
Dumbarton Academy|G82 2AJ,Dumbarton Academy,G82 2AJ,Dumbarton Academy (West Dunbartonshire),West Dunbartonshire,G,G82,55.9465597,-4.5567825,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_west_dunbartonshire_dumbarton_academy_8304130.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_dumbarton_academy_g82_2aj.geojson,fallback_dumbarton_academy_g82_2aj.geojson,True,True
Dumfries Academy|DG1 1DD,Dumfries Academy,DG1 1DD,Dumfries Academy (Dumfries and Galloway),Dumfries and Galloway,DG,DG1,55.0720105,-3.6111697,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_dumfries_and_galloway_dumfries_academy_5939038.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_dumfries_academy_dg1_1dd.geojson,fallback_dumfries_academy_dg1_1dd.geojson,True,True
Dumfries High School|DG1 1PX,Dumfries High School,DG1 1PX,Dumfries High School (Dumfries and Galloway),Dumfries and Galloway,DG,DG1,55.0745287,-3.594652,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_dumfries_and_galloway_dumfries_high_school_5939232.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_dumfries_high_school_dg1_1px.geojson,fallback_dumfries_high_school_dg1_1px.geojson,True,True
Dunbar Grammar School|EH42 1NJ,Dunbar Grammar School,EH42 1NJ,Dunbar Grammar School (East Lothian),East Lothian,EH,EH42,55.9997199,-2.5313439,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_east_lothian_dunbar_grammar_145.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_dunbar_grammar_school_eh42_1nj.geojson,fallback_dunbar_grammar_school_eh42_1nj.geojson,True,True
Dunblane High School|FK15 9EW,Dunblane High School,FK15 9EW,Dunblane High School (Stirling),Stirling,FK,FK15,56.1827331,-3.9803024,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_stirling_dunblane_high_school_5722438.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_dunblane_high_school_fk15_9ew.geojson,fallback_dunblane_high_school_fk15_9ew.geojson,True,True
Duncanrig Secondary School|G75 8ZT,Duncanrig Secondary School,G75 8ZT,Duncanrig Secondary School (South Lanarkshire),South Lanarkshire,G,G75,55.7597039,-4.2050133,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_south_lanarkshire_duncanrig_secondary_school_8533431.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_duncanrig_secondary_school_g75_8zt.geojson,fallback_duncanrig_secondary_school_g75_8zt.geojson,True,True
Dunfermline High School|KY11 3BQ,Dunfermline High School,KY11 3BQ,Dunfermline High School (Fife),Fife,KY,KY11,56.062645,-3.4557719,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_fife_dunfermline_high_school_5446139.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_dunfermline_high_school_ky11_3bq.geojson,fallback_dunfermline_high_school_ky11_3bq.geojson,True,True
Dunoon Grammar School|PA23 8LU,Dunoon Grammar School,PA23 8LU,Dunoon Grammar School (Argyll and Bute),Argyll and Bute,PA,PA23,55.9624473,-4.9241769,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_argyll_and_bute_dunoon_grammar_school_8110239.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_dunoon_grammar_school_pa23_8lu.geojson,fallback_dunoon_grammar_school_pa23_8lu.geojson,True,True
Dyce Academy|AB21 7NF,Dyce Academy,AB21 7NF,Dyce Academy (Aberdeen City),Aberdeen City,AB,AB21,57.2057113,-2.1759578,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_aberdeen_city_dyce_academy_5243335.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_dyce_academy_ab21_7nf.geojson,fallback_dyce_academy_ab21_7nf.geojson,True,True
Earlston High School|TD4 6HF,Earlston High School,TD4 6HF,Earlston High School (Scottish Borders),Scottish Borders,TD,TD4,55.6387799,-2.6615385,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_scottish_borders_earlston_high_243.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_earlston_high_school_td4_6hf.geojson,fallback_earlston_high_school_td4_6hf.geojson,True,True
East Dunbartonshire Central School|G66 1NH,East Dunbartonshire Central School,G66 1NH,East Dunbartonshire Central School (East Dunbartonshire),East Dunbartonshire,G,G66,55.9362943,-4.1571179,,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_east_dunbartonshire_central_school_g66_1nh.geojson,fallback_east_dunbartonshire_central_school_g66_1nh.geojson,False,True
Eastbank Academy|G32 9AA,Eastbank Academy,G32 9AA,Eastbank Academy (Glasgow City),Glasgow City,G,G32,55.8504326,-4.1629736,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_glasgow_city_eastbank_academy_8433232.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_eastbank_academy_g32_9aa.geojson,fallback_eastbank_academy_g32_9aa.geojson,True,True
Eastwood High School|G77 6NQ,Eastwood High School,G77 6NQ,Eastwood High School (East Renfrewshire),East Renfrewshire,G,G77,55.7872296,-4.3276536,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_east_renfrewshire_eastwood_high_school_8601739.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_eastwood_high_school_g77_6nq.geojson,fallback_eastwood_high_school_g77_6nq.geojson,True,True
Elgin Academy|IV30 4ND,Elgin Academy,IV30 4ND,Elgin Academy (Moray),Moray,IV,IV30,57.6535948,-3.3281848,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_moray_elgin_academy_5202736.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_elgin_academy_iv30_4nd.geojson,fallback_elgin_academy_iv30_4nd.geojson,True,True
Elgin High School|IV30 6UD,Elgin High School,IV30 6UD,Elgin High School (Moray),Moray,IV,IV30,57.6358735,-3.3236353,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_moray_elgin_high_school_5210038.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_elgin_high_school_iv30_6ud.geojson,fallback_elgin_high_school_iv30_6ud.geojson,True,True
Ellon Academy|AB41 8LF,Ellon Academy,AB41 8LF,Ellon Academy (Aberdeenshire),Aberdeenshire,AB,AB41,57.3589674,-2.0537718,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_aberdeenshire_ellon_academy_5231132.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_ellon_academy_ab41_8lf.geojson,fallback_ellon_academy_ab41_8lf.geojson,True,True
e-Sgoil nan Eilean Siar|HS1 2NF,e-Sgoil nan Eilean Siar,HS1 2NF,e-Sgoil nan Eilean Siar (Na h-Eileanan an Iar),Na h-Eileanan an Iar,HS,HS1,58.2093421,-6.3830212,,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_e_sgoil_nan_eilean_siar_hs1_2nf.geojson,fallback_e_sgoil_nan_eilean_siar_hs1_2nf.geojson,False,True
Eyemouth High School|TD14 5LZ,Eyemouth High School,TD14 5LZ,Eyemouth High School (Scottish Borders),Scottish Borders,TD,TD14,55.8625306,-2.0891156,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_scottish_borders_eyemouth_high_26.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_eyemouth_high_school_td14_5lz.geojson,fallback_eyemouth_high_school_td14_5lz.geojson,True,True
Falkirk High School|FK1 5BZ,Falkirk High School,FK1 5BZ,Falkirk High School (Falkirk),Falkirk,FK,FK1,55.9976758,-3.8064751,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_falkirk_falkirk_high_school_5745632.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_falkirk_high_school_fk1_5bz.geojson,fallback_falkirk_high_school_fk1_5bz.geojson,True,True
Farr High School|KW14 7SS,Farr High School,KW14 7SS,Farr High School (Highland),Highland,KW,KW14,58.5260941,-4.2249213,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_highland_farr_high_school_5110432.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_farr_high_school_kw14_7ss.geojson,fallback_farr_high_school_kw14_7ss.geojson,True,True
Firrhill High School|EH14 1DP,Firrhill High School,EH14 1DP,Firrhill High School (City of Edinburgh),City of Edinburgh,EH,EH14,55.9149191,-3.2364067,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_city_of_edinburgh_firrhill_high_school_5532639.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_firrhill_high_school_eh14_1dp.geojson,fallback_firrhill_high_school_eh14_1dp.geojson,True,True
Forfar Academy|DD8 3TG,Forfar Academy,DD8 3TG,Forfar Academy (Angus),Angus,DD,DD8,56.6527675,-2.8946734,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_angus_forfar_academy_5307538.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_forfar_academy_dd8_3tg.geojson,fallback_forfar_academy_dd8_3tg.geojson,True,True
Forres Academy|IV36 1FG,Forres Academy,IV36 1FG,Forres Academy (Moray),Moray,IV,IV36,57.6035828,-3.6117804,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_moray_forres_academy_5203031.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_forres_academy_iv36_1fg.geojson,fallback_forres_academy_iv36_1fg.geojson,True,True
Forrester High School|EH12 9AE,Forrester High School,EH12 9AE,Forrester High School (City of Edinburgh),City of Edinburgh,EH,EH12,55.9309921,-3.2898108,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_city_of_edinburgh_forrester_high_school_5532736.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_forrester_high_school_eh12_9ae.geojson,fallback_forrester_high_school_eh12_9ae.geojson,True,True
Fortrose Academy|IV10 8TW,Fortrose Academy,IV10 8TW,Fortrose Academy (Highland),Highland,IV,IV10,57.5796439,-4.1268597,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_highland_fortrose_academy_5119332.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_fortrose_academy_iv10_8tw.geojson,fallback_fortrose_academy_iv10_8tw.geojson,True,True
Fraserburgh Academy|AB43 9NA,Fraserburgh Academy,AB43 9NA,Fraserburgh Academy (Aberdeenshire),Aberdeenshire,AB,AB43,57.6877674,-2.0153889,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_aberdeenshire_fraserburgh_academy_5219736.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_fraserburgh_academy_ab43_9na.geojson,fallback_fraserburgh_academy_ab43_9na.geojson,True,True
Gairloch High School|IV21 2BP,Gairloch High School,IV21 2BP,Gairloch High School (Highland),Highland,IV,IV21,57.7293571,-5.6921491,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_highland_gairloch_high_school_5119030.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_gairloch_high_school_iv21_2bp.geojson,fallback_gairloch_high_school_iv21_2bp.geojson,True,True
Galashiels Academy|TD1 3HU,Galashiels Academy,TD1 3HU,Galashiels Academy (Scottish Borders),Scottish Borders,TD,TD1,55.6127928,-2.8128227,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_scottish_borders_galashiels_academy_5619734.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_galashiels_academy_td1_3hu.geojson,fallback_galashiels_academy_td1_3hu.geojson,True,True
Garnock Community Campus|KA14 3BF,Garnock Community Campus,KA14 3BF,Garnock Community Campus (North Ayrshire),North Ayrshire,KA,KA14,55.7396362,-4.6708056,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_north_ayrshire_garnock_community_campus_8215634.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_garnock_community_campus_ka14_3bf.geojson,fallback_garnock_community_campus_ka14_3bf.geojson,True,True
Girvan Academy|KA26 9DW,Girvan Academy,KA26 9DW,Girvan Academy (South Ayrshire),South Ayrshire,KA,KA26,55.239538,-4.8452624,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_south_ayrshire_girvan_academy_8236534.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_girvan_academy_ka26_9dw.geojson,fallback_girvan_academy_ka26_9dw.geojson,True,True
Glasgow Gaelic School|G3 7HP,Glasgow Gaelic School,G3 7HP,Glasgow Gaelic School (Glasgow City),Glasgow City,G,G3,55.8645231,-4.2799771,,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_glasgow_gaelic_school_g3_7hp.geojson,fallback_glasgow_gaelic_school_g3_7hp.geojson,False,True
Glen Urquhart High School|IV63 6XA,Glen Urquhart High School,IV63 6XA,Glen Urquhart High School (Highland),Highland,IV,IV63,57.3281893,-4.4847817,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_highland_glen_urquhart_high_school_5142539.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_glen_urquhart_high_school_iv63_6xa.geojson,fallback_glen_urquhart_high_school_iv63_6xa.geojson,True,True
Gleniffer High School|PA2 0AG,Gleniffer High School,PA2 0AG,Gleniffer High School (Renfrewshire),Renfrewshire,PA,PA2,55.8259723,-4.4583361,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_renfrewshire_gleniffer_high_school_8628831.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_gleniffer_high_school_pa2_0ag.geojson,fallback_gleniffer_high_school_pa2_0ag.geojson,True,True
Glenrothes High School|KY6 1HJ,Glenrothes High School,KY6 1HJ,Glenrothes High School (Fife),Fife,KY,KY6,56.1986215,-3.1905615,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_fife_glenrothes_high_school_5406730.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_glenrothes_high_school_ky6_1hj.geojson,fallback_glenrothes_high_school_ky6_1hj.geojson,True,True
Glenwood High School|KY6 1JX,Glenwood High School,KY6 1JX,Glenwood High School (Fife),Fife,KY,KY6,56.1970624,-3.2058884,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_fife_glenwood_high_school_5406536.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_glenwood_high_school_ky6_1jx.geojson,fallback_glenwood_high_school_ky6_1jx.geojson,True,True
Golspie High School|KW10 6RF,Golspie High School,KW10 6RF,Golspie High School (Highland),Highland,KW,KW10,57.9754806,-3.9734226,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_highland_golspie_high_school_5109531.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_golspie_high_school_kw10_6rf.geojson,fallback_golspie_high_school_kw10_6rf.geojson,True,True
Govan High School|G51 4NB,Govan High School,G51 4NB,Govan High School (Glasgow City),Glasgow City,G,G51,55.8579883,-4.3332918,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_glasgow_city_govan_high_school_8433836.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_govan_high_school_g51_4nb.geojson,fallback_govan_high_school_g51_4nb.geojson,True,True
Gracemount High School|EH16 6TZ,Gracemount High School,EH16 6TZ,Gracemount High School (City of Edinburgh),City of Edinburgh,EH,EH16,55.9039561,-3.1512372,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_city_of_edinburgh_gracemount_high_school_5532930.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_gracemount_high_school_eh16_6tz.geojson,fallback_gracemount_high_school_eh16_6tz.geojson,True,True
Graeme High School|FK1 1SY,Graeme High School,FK1 1SY,Graeme High School (Falkirk),Falkirk,FK,FK1,55.9978572,-3.7635885,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_falkirk_graeme_high_school_5746132.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_graeme_high_school_fk1_1sy.geojson,fallback_graeme_high_school_fk1_1sy.geojson,True,True
Grange Academy|KA1 2EW,Grange Academy,KA1 2EW,Grange Academy (East Ayrshire),East Ayrshire,KA,KA1,55.607492,-4.5130954,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_east_ayrshire_grange_academy_8224234.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_grange_academy_ka1_2ew.geojson,fallback_grange_academy_ka1_2ew.geojson,True,True
Grangemouth High School|FK3 0HW,Grangemouth High School,FK3 0HW,Grangemouth High School (Falkirk),Falkirk,FK,FK3,56.0037559,-3.7142686,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_falkirk_grangemouth_high_school_5746639.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_grangemouth_high_school_fk3_0hw.geojson,fallback_grangemouth_high_school_fk3_0hw.geojson,True,True
